id,name,category,description,address,latitude,longitude,operating_hours,price_range,images,reservation_link,rating,review_count,is_active,created_at,updated_at
,레드버튼 홍대점,cafe,,서울 마포구 홍익로 19,37.55400842,126.92261355,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpdSvvDpOsoSwCEB1mMToyGPAuBapYJrpapkGgRjxRZuh0YEI93EqgOUyhBwkw6BbrbYlFe9kMmVX58JInGziCPJw3TZ6hekwJeUiYJ5gAeDYy0gNnGokMa8S-ctmRqTBJo9zIQkIlBgfqUTQ__LiuM6sO7bBlB-34y3BbvNEGAJB_cb8Q9YyAdkfe2nw6B2eCoh-KiafxzpoJWI_Qmg63guVSUfg0TNFKrS6ZOUMNmsOOhyFc1zzt5548ETeKu8kCCK9r61bOTpBwNWk99ZGroCoBVLNYFINWpIHh_OQxHLVKg1i-1C85TkpS8bdNhv7Ryq-qdd0tzRJWN-JZgLO93a7p-P73XX_RObx-v4SFYMCpu_QG_wLn_jX3ebZ9Ma_XS8T4mJkxUHcPJSultPRTqEAdf9cxknsDZTWxVONSc5kA"",""/api/photo?ref=ATKogpee6v0VD-gQpyks4V7uwfyP8meT5GddQIZ0aqiUg9MvRRtLD5LF2QKgYdPyE-FqctjmqakgocODgGj14Z9a1yR41uO7i6zwE42E50qYEzIhwRyyPabdtkRWZZYZQtZ-NAWX7_zqVj3S94R2e6rs-ON3j-U0_xAH9PsgTM-CBlOBc-QObV9rOoy3XdDuxVS_sSGvnG3ch1mrXk5WOvp_FKXuFLzi_ymMrQcjlRnpa4D9jx5mNn4Zk7ZpK-eg6zqjlWNMYCMkSOLdhcom2Za449MYMhwCoLkaMggXLVa1fBnyP88qFpVID-by7_Kmi6iTZa0UPaX32s3nLyppZUM6XhVXv9AZB0F0vHkYDvbWSaS3aGHwlNk3KlvoNXzOWZsIlA_j23yMkIWgSPCYmsVgeuAZOtiPL029ajpu2IQehmgrHg"",""/api/photo?ref=ATKogpeJFGNkuFYhKBdkZjKUAQ1BwYn91pBZk8F_5AK8eY1yN2ngqHUcPXS1VXEJyzmucxuV4k1Qc_X02MeXYWOb1hyJ7BrKQFty1wM45ZhVMw3zOKDnc2SxSBgl5OrJLgOsSveyJQdCTQZlrPE0uIVNH7AShuA-285CWjWaDuSfYsL9kSMHnlDzF_tLPgHY_29MfIDdj02VIwn1GZidfxGF2RVVqPhhwLyttMFutg2iCGn8HQagkz-Y1IY4CaThw56oBoke7q2-8y5cMEXyFWqbzPihLBYfpt0LbaTUqz4wwlseWH1RlHxnYOofRuV-mlYs-lmCbNTQ0cEGmGeMAQ9ytzRBEiUF-ruTZJ1h9mO04lCG4YooXUWlyz2o6_0epzlrLFfWHNGGq33FykdsTEu0HdYlIlceGO5ZXcge5zXyyXI""}",http://place.map.kakao.com/953386352,4.7,43,true,,
,클로리스 신촌점,cafe,,서울 서대문구 연세로4길 38,37.55778226,126.93874867,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",₩₩(보통),"{""/api/photo?ref=ATKogpeS4wn4D5WRfWAaKerXFbvVcIL4k8Tp_gtYTaLZ-xXMbP_GfGaPYGY1zSzs0Hnx9l1L241MXDnXNDzeKcpHYZv-7hc2PI_hxs5TkLo45KGp1wnt1nNm9eYwST9aEiTj3ZB59pI_zsaBjs_zNQ4nyGVHDnafQOMDmudOQ9VvR7Mgva4317_q8x8F2UgCUQFRNTcFnLa2wSS5eXe6Sp_C47qQNLe90AUNFdlPSGACW-fc-1LX16xq6YgMkLNoBXke9vvPKJq3-rtWDkJwS3z-ztcMQszDVnrUPbJRg-Y8JMPUOURR31FOtSrpzt57vQY0oW5Hv0t8I4JN_p2b8MzZTLoU1CXly1TOjOlnSMpejDuaNg5DcbAr-ITx18g9lMWJVMkzdk9LzV3MoEQbJndHdIl65t3DEedG_E2B4Mo4Hd5Ung"",""/api/photo?ref=ATKogpce227XcunWWNVxIgWrdzTGhLmOQk9xuay3lVIH5lByl6-IJWwQMua1-NsqbSOo_oosuWoKtHo-pBTqqZMLGSXzs4ppPlXl-iiwReGTA6XbTl2kuXD_uKQCOWtmtiBaCaaL88UCz2tZvWiALITizK9l9D0784Gp-oq9IhpL6DhCwkvKxLJgeQ-zELetkzMZFrJ8HCJknBnKgav8mU7jZPqWpY4EoLRimK4zs6vCT8wESr2X2gb8FuYxh0AoT8V825JJyxPBajjra5ia_2By6HMQJda2gzJX1CE9z6PWxL_YBbtCyModxnmxbhH_ak7pEUHp_3fhiTjoSNzhIrUlj-susEwx-LKpjWkDi6Hz38Vp0Okm_K6ZUoumEkPrSAT1WBHcwZLYHYy7LwxDxPlipgFpPxxg0S5iFvogaxKmVUTAnTw"",""/api/photo?ref=ATKogpdnhnZMdto3rSjwNtUrzVuyDNAgQjmMiEub9e6VC_wXyj8o8bGYUOxAOJjxdSnP88fYQMrocfCUiFSb_j_d-QKhgZLh8uTyQMiMbaeOrX-7MNEgWSOQenmiHC1QiKbW_utiV-Xu7Ap-EwpSAgEjbuDfKr2-aCHB1gWodrMp5iXXV1O0DEH6EflTBqMo-wOPNeeQXXWYR2oh_kAqevsIGlHqsZ6jm3nWtVenafkfLgnbpim5U7moEPGpxSKit5LYTDTchgOAen8b0p7As7i3pEy-rQuFzkTKeVtOtoDW0uVI947OJqEydmaU-w22Ixz75294LIwahV9eLNYvI1JUxBoPFYns4z0C0SjFoObInIdcWqm0rtwD9XaqUOo277CnAVKBbnlFAkeotjEZjAjLk-ymUMgMDKoR4GvMT94aRV20JQ""}",http://cafechloris.co.kr/,4.4,364,true,,
,보드게임카페 홈즈앤루팡 이대점,cafe,,서울 서대문구 이화여대길 53,37.55907396,126.94541498,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpeYKfBeaWRl4rkULgT26xH5DBSBQLGFBay07IS76n7nqcKNKdqDerjSwLL_ErNxGNsolrjIidC4WNYPpSQiaMU49qrZWrmM0c32TFF-Y2MyME4VV5mssfJo8ZCi4ue7DK-McVHPZhEA-25viRBBHzYoIsbO6-iizjjEwuG4HWxk8OnzTnWOWwuIB6somHUQaMsfnWRl_VoRGTyYCYRWVCMh1TgCCx8aStlNdNWurgF7uWV1nckyqDya0jLdUAAMJFGF22dqbIu50LvbRhNk-umixXsBqu7nDGUXNERohXPowA"",""/api/photo?ref=ATKogpfCMnnTSH0Sw8U3QAWEUkTJYeJyxxCu3L2nBvBbVRuupF6NvoENfRgH5d3VjeUjmQdNM-IjrTlmO3-SPq6zC8VpZYUPfhwk06kPgicv30MC7E8T82SmUk0LqH5QnTBNDTC2n2IgfQE-qbBPOg7LMbWdcK4ZgvciK69WuYqkTPTtSZVJRQd_GKTAeOlXbosVK8-gR4EDHqb7OmCnz8fUR6IcmGVjYZSCf6-hBTHHgylUL6mXUyNR41alBVtmRILqDPRAcMyGrpSxKhBbcIOIFNrzYeuKVe8x4rr9nK3bw2-ERQ"",""/api/photo?ref=ATKogpePX1N-NnUupcSLoC50KvXQvlvXtrnighgSohw4n8rS4ZciSzkDt4wJwzPHYdlLTWtgX6ZDzhrhrdWVuRJdI-amjjWkTRLkHHVrTrd9AaZpNu1zN0H3AGbdyR01o4c9tCqG4oOPXRIg1BiNS8LaSmjPteyIL0TyymiqCvxlfGWmDIOooLClo1fYhAQZGl9_OID3_bX_ufk2nFgMTcVa-3tm5Nz6aShg5T3o4_vc66ynJzE8fKQhgWPslzXrB-Y5MjxInpBEUQxG8lHygZYpIz0IKfJoqCIOW-xmKour4TezTg""}",http://www.baker221b.co.kr/,5,1,true,,
,카페공명 연남점,cafe,,서울 마포구 연희로 11,37.55987090,126.92635262,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpe5KCj75r0goWiyR18f30TAFDyx-R4cfZFs78HimqLV3B_8gxLp9Yzeq5PK1lw_XVZDf1fLmOWlSY1tW2EhWMpZIm1FwTdZWjz6KwSnYyI3nHPYCt3GV8ESZ0lghLJdn9a7jMaRiGMSq7qhNqKi19Nx5VrwS0C72FI7YZVc694aF7OMbFqz7rZUj5n2sPSsC-_bXIfqRwNmRSZStMS0XNVOg1i1XwqgQph7tT-gcyR_p015F0NzZ-BbVviKJ1qm33KduTcNNSxDQFz8o3GgG7mNMStxV4RsZieVsF14l8xnfg"",""/api/photo?ref=ATKogpcvcVsKtgLPncQl-8lRQApbTMIkAxlKiB-AWp2g3N3UtSa1kCs7BV4nD8VmQbMZIFZtrqLrM9Nn1kp690FwOZHDpcYfQCtmMs2XMilYtTl7nYdGFT4W73PCNrW83cbUrXviZVqd699UbR_XG2hiIxOrlpQcvAG06NA3qNwg0dHMeNnT5IfBUSm1BNsUSweWJoXvhezlkE5VQSAbvmBfT8vhHoSiAolvHr8el_P4WjLypYChSHhcIkQ4Lne1Y2-yiWCjExvHXQ20mWvgobt2eSF_2kv51AGTWt8QgehvEltRaQ"",""/api/photo?ref=ATKogpcYEk4h9plZoZjAs-kwhzFzL2rN11ZChhSlp89B1eNE8fttjAmlfku428FO9arHBQmn_r0hfRNs7e4P5MEMnQWl2bE9kD8iILBUbx_6eOfsCcbPQgvdGIalvUjOWLtF1bMAIa-Mdm3Pz9UnWy51Yx0zM1v0TpvFr3VMBbxy6YlDTMgPtgnWXXe1TgeTesIZQoq6nl4G9RxSPh8lwSKFG35CBpYjW67HtA2TjJAhqIpxqj8g69Z369WTsJBtW2qNx3oRZkSrqCqP2xwzTJKkLlpIJldT8RvPkztoKplF2J4vBEe4CtI4eKe2p2j4T5IybzmLRuvVa5YFjCL36EdHlCWYLvCt_2NoZDsmh4XLS40iiumH8FZT6Tv-Gg7d1Pympv9621uJHBfY4INGmxcIZy9YdLRDh5AOAO06dhm83epBKn4""}",https://naver.me/5xnGq6vo,4.4,300,true,,
,호밀밭,cafe,,서울 서대문구 신촌역로 43,37.55891842,126.94052464,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",₩₩(보통),"{""/api/photo?ref=ATKogpePuA6jY_UiAFFTDPM-RHnhxCJFG_frOvzooXX4ookgTrRrXSTk7D4TiOMg2adl8LSvsrRf0U-L541j1TEbmELFFlPE5pjG2rshYKJow9FWjg_N65cHUOfMWAX1bkz3jusl7kPqo-68du3Wcz8cxtM_a2lYUlP8eQ1sqSQ5fTx5e-eQn5XJc9OMO8si2AeDv3rYEq25eibU6qK6K68PhvbWiyPDo-TGZxf3Pjfoxj8LLmCzxTpCKy6la9_6PMcJjkuv7ox3RP2-5aDpg_d5AhesMcDApLoJudPyvmrJKHt2Mvm2KXmNZpmFYAVx8zPS9CzBqjoY4nWfwylaQCUFUtCWdXJwDyTv8-qZL5O-c3AlCiHgl8DvYPRnHqJcz05-U6NKv_Hz9aLqaNQNbkr7GEEFxG4wHK4X1tRebokcMKeWv8Eyo3NmvlTe5Tzsg7TM"",""/api/photo?ref=ATKogpds3qf6rFHKscL4FW-MBfmhWZlfe0StlZFjxtUCv-P0_wzFw1sSR6nW0uGreE0GeIoq12iPd2wSHvRUn_Mh3s_vyDkLONPhPBfBrkYhqZFWe9GvRRgtouhx4kWZWoX3QCH78YiEY8LBHQPkIEcNVn-VUmbCuPyqc64JmqDEx2oLl3Mr8qo29sWcBdLt2rSUZkSJvBwLvmcijHFNvazKBeKJwrhUTCMLQoKXkrQdbWyJiIYIwhjoDjS4N3p3cMutDiULJGQ6v1ET2y8r6Xj1N4Tu8LxAQm3ctvqdt1bNu9h63Qje4Txvsw1cNi-LHnyuEnWgzCZTDU3Yefqtn2Vm0CFWisRmb0wwaEMxyNoalkT3wnkkSnbQEQhTtjcveyn-QNvW1cVSL3ci2zvYqB5scy9z9FpyagXORzyAdKanT2g"",""/api/photo?ref=ATKogpc0KOZmfKTXDoyV1KZTbRv-v0l95lsy_g5RYKrdvdXWtiaYxTqD9pVB5_gZXXRZIDSTPlrNHQ-b9I2Qa0gs9iKf-ephxkXl21jVlbwgcJD_0DT7ANgomG4p_N9Xessur6WXgEsAa4ABn9F1q-SqYt-Cpq8qECSZnUeQqtBd6Xnk6aEm689HTa4eSjm2jO0rg6WO2T7fRrHTdDKRXeOtRPhYN8PSiFsRol5bZkSkvBTOrRh0bxDUnN3E-Ix6r-v27hRzdPskE6Njz6fKUHWcqH1Eqqnyi_DFKExLVn4FhDiGIWiK-OMVTN9g7G0DEDoCc52BR27aPNRxGRPXwfshDeUKWqMlkpLkkgOuWp6X2QMamQyHR-r8FhLJnm0buTA_QdwHz8nNJ6mUoWgy59Nr4FXrbPAFR9dJg6thM0R3a3JeOw""}",http://place.map.kakao.com/19852273,4.4,678,true,,
,스타벅스 신촌점,cafe,,서울 서대문구 연세로 10-1,37.55648576,126.93711096,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",₩₩(보통),"{""/api/photo?ref=ATKogpfnyX4jrT2gpdeJlZoL9GKiCgF8HfBIkmgXyuOL8EHHJGifPKrGO4cWR_M98LOaC5bBbSFjLRUQ8AQ8bIisDEfQTFEgL1VEpO7p_Gt4-5OEzB54VqHzGgJPJFH5l53GHA4MFPSUknyi6JYZkf4wdzCnVWdIVE6tobdOc1wIvxUi48d_eJ-2bXG-9fFTVdttiGBZ8J6-cccSjwxqnu_XeNxDx7hmlC_XaRQ9HXCuBK5RgDjpZrjfEJI7sijeiGsJjpK5NNRpYWmsp6BClYmcrmxJIRYX0jhM8pwbD27BTIL7WTpeEVfljVJJRe2tVbrS98m7-POAnoK6TVLZnmTOuD9BQJxPYUUvXDKScJlZalOnxcnZvpnXEaC-4S-MYs38nZWx1A20HvcTfmWdHHHcYCqzKEBaAP6aZDjlgjgQu86Yjw"",""/api/photo?ref=ATKogpe1GVaoCZOWPk75y1JQZDTmFI8-EXzGOdNQHxYSLIxLRTww4y2sD3mLBnLApARAhUBPBlV9LK8Ajc1LUt6ujdtbycEIMCqnBCywlgaq7bR0UF8aje96c-ad03fPMz36l67Jc_CoNMCGourt4ikQ0FvHNRmxdoRP30FlSXtUQBkjolyfIl26v0PIcu0y1vmFq2Spm9T19tmo52qTQ9Vtj6vk9z93tOT8DdGpS3ayJx24qXid9riIbzAJVFYflP4l-gR1Ribaqbxxn0g1Xu7NEBdlIeYgp_SjsEaaTRwhWKHQS6Elaqjt54vZiAUwMqfByHKWoA2a6cCaNu_dsJVoZthn3mZKDT3ztEMteMomcHQnSgAN4r1G5Iri92iQUBatyih2cUR5zSjnK_e-IyPo_P8bt_YZsSSuGGYvPNDGavXa6yQ"",""/api/photo?ref=ATKogpcWCCIGQ7Ri7MiWsSD_Fg8vMhZyFrUqM42gL4MBlirxjCOclSAAViooAj3jjoPMiQwjgpxCXHwquIvMihJ6Egxzht6a45Xno5GYmk_a3vSa4Kc3fGpIBf9kTRy9qTGgTs87bBShbok9o5wkcNQihcokgBjInhe1blpDYbJujYrjFp_pIElKn97mSTgHSshr-nxhcTiqYXEXK5NrQwRSnuBS8KhbuwDJYY6FfyydEWD9SYuCHf4eXbaOUoWbbt6nBtExmBYvpsV-VdPWLODnYzClWIADZHFpfkQZ4bsyURENJH2EPYq60ITldjhuD3o7tzlThjaJhwGudNHe7Jq8ovqKapUNt1FyZ6j7gIGdzxsBJ7jJXciuSM5xHdDNwAVG9Fq8xi5aNn8DYV3-Uyy81hPVVKrunnVSVHkktuTML2Ku0whX""}",http://www.starbucks.co.kr/,4.1,737,true,,
,히어로보드게임카페 홍대2호점,cafe,,서울 마포구 홍익로6길 15,37.55534916,126.92270270,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpfEJEnpK5xNlFCSpo00aS3FhOzp1jP9hHetGILP5NMU6ynf44iExsxozFOXuNqJJsJ_ac4dvOOCt9K411pqF6wwsi2LZCTo-NY8fEojzXDoPNWmxmxEoOg_Z1ijXjfg9zcmtrKEgbu5yx6XfpTUaIiOaNXJ1fc2vhMRUQ4Aq5RwrENr6STtBzbnHNCFO4Own-BBKchmzRfhvfCTDwxzB78w9BTk9CMh6orDkXH1XiCGD8m1pKcp8UCGyPrx8Y74Lxnhab2koHEC5Ye9NS4SsD1wwHgsp0shQTxLJRizcYtqymOq2aPvGiO9pvgOsc7Z6_758m5MtwmYH1kyWN4Ao5m-VdtLjXz-b7PSmorRoe0ZPCWxFqI0obtia9ClU9NI0r6RgczDVXwHkrSFzGg2M48GQsEuOY7ZmuskxPeeXBx-4nDP"",""/api/photo?ref=ATKogpcT5Q5T3fQoF_JcDGiPdVrqML1y7gK-a_Xvo2aJiAMc4qPEakIUneuWPM34mwHp6eAgUuSaa-ujQfKHmjBzlGBCOWyWUNL9Ht-QtsWZYYvTJpFTUWoXKvvV9l3oDLU2tSfFfLaXrgsG7RE4ZgD1q_EePIwkcWP9QYziO53cP_3zRisVqH_U5ATe_Zael66ORl6Zoj39wyJMUVm_XQZJiq177KsSt8WT4XaLhv4etecT30sfwKrQHzeoFRtqVre5PWhAwQY2YhQgjtNV2qjk_1o3an_s2TXxXsOrqe-ooQIPnARZl2dH-Qv5T-IDlK5cExMVvMZ-LvYuOpJbcOtCCLH6wqeFbwM5WuGRmFhHn2QbWQ3LBBw18hsb6cqluOWsw9767o9nCzAKAdS31TRCleUsSoe3T7TcMStdziVn2VtO7Q"",""/api/photo?ref=ATKogpdqaUpbUbQX9EAnw62bCtilKo9V4d6LyFJuY5C-yL2yKaEy31yL2H6ueUGUvhF07qOwGSlytV6DLWpusNKzF34moWUgWf6TwD_YsB7B9YmzhEmEGCQ-wrsdqAJIeBDyxCPEc3U02da0eF2dscIChe5O8Ha6shOxj2YpHOAljWBSK0YlcS_GrLQEEJN1HpMk9yzDDVTIZImD2i7rWwPXPIY0FLATm7fo8_4JEwEjDOF1-xsWg0K2wBnL0XO8F0b-jF2Jh-m-f71_yb4R9DF_pX5DaNy0hl1Ig0ykRcSJd8qy7BF1wMH_PAuKgcB1eYkq7jfWc4HPrSKps2ynBnzmMNzFEiraFvm0eSS1-UAnd7NsdBb2SPSlGjFeE8LSmDiYKCoTEB9fQQecRJlDLokVytQAC0CP07dW6UUMRbuQ4HKqDOI9""}",http://www.funhero.co.kr/,4.2,38,true,,
,톤앤매너,cafe,,서울 마포구 와우산로29가길 13,37.55427173,126.92868833,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpcd_ywtEM3LLQyYS6GuwQi5u6ubxg_Fp6GXmWep0EDzYVysi85FFB4kCfQCN93FCUeRpgTYjhZRPjPjc7ESNg9YK67gbxG1wBeeUC6l-2bguAmhDZjVdxaekwBOaFsPcIZzmHkETfBpf9OZSPcd-RZIqbXWLwjxOOlVFxdAifRihli_5CIamQMmmL3dhPuml26zP0_d7Qm0tpiNBifpmPHvCVbRBXQckoeVYOpHsUQR9hbh79jFX_WSBvfm4Z_QPVTzr-hRv4YMSGdhFI9XVnuvUWpui1tq_Zdyjb24a3zDfQooAJlXswxg8B4O3PS9oAi2GUq3HXjP5cSEoBfwK4CsIWc4LRThWLkTxb_HqCqKmRi46AXAVcsWVk2aUdzHLSv4qTkH1EhCz8NfOl8qr8WioGVWFZfV8cL6He7rWEBvS271Tpb1BkvP6sqkqA"",""/api/photo?ref=ATKogpfBdLoDRZyCjYiSafF1s7P0sjWoyjPGWxg41pV9AR_QWYlAM7JH0ae9jsYNckKOZ-1aW02F3DqHod8-rjVOhEtZROET4vw9MFubhNoz2G2J-nL2TrF9_2CnXdBZfkTg8YH18ufyFCJ_Y-7Xkp4AcAw9E-32auBxE2VQvGbZ2-XHz_So8tS1sHi4FcC9QbHr1lQJvx7sYhLOlObq-TiJ0ufuk05w3LrjS4XKa9L3qNMXlscaPwfV5-cYyPU9I0ayE_IK0DkrO4PlRP5lWl-tV9lzOF4jR-2M1wqoA6qB5JJXApFeOo5ypTfhM6YUkZk41XdAmLoiDKdsA2QWyVVEzykTNIjq0f-rICn6Vh2_r-HKP_9W7jpDo7AKZcVvAzynp2hcUonEQBr4bXzkgR9t0t1KCBwAx6wCi0o9z9sEzw3zdQ"",""/api/photo?ref=ATKogpfr3X56xZh2Iwd-sOh6g7bibjjjaSCB-fF3U7mnbS8qdBtPQ-V3M9A5JVhNw7u3mqJNNap2pPhc6MBupujQfX0QAnuFN62bEpSIt44WWDEQceZclKqP_BlQ4ZGz9T1ZuOnJ4FBS4Fnx0GinX_Nv8N9MoysT3mxBH883c46dUNZ1IrwbfITAe91rjg2I0M_ehGoz1pvCK83IpRjy1gA6wlhuHxZZiLNfjHzVhKvMpvkuxkOCGRQusXkz59XjpOUODakdea-wBGW27aOTbWLFoX-fb6ZbR1Hx122bcFeybQqAd5bl87xJQ_jb8m_SqVtNEFMOUCilduOQ-NTAOZpoB5nsPcLBmwv7HL85jqby9Fx1drHRZKQq5BFdDIUW7U5JUo6ZtsHUGTb6AhNUp_sgqnVQ9eU-T9jylyMk2Qcwdn_Kqg""}",https://instagram.com/tone_manner077,4.5,73,true,,
,카페장쌤,cafe,,서울 마포구 와우산로29마길 5,37.55573746,126.92688973,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpesAgTSwRYQLZr_SVgcNzm3M25grFozwNmdowCOLjJM7VffVE6makOwbAqCdVejS9tWSH_sTl0leENwkyaAwmegRyfWywjc0fKZzGe_ErD9P9alAmMsALNut7xveT-9RrBMcpLpKZ4pwJqrbzZCZ5GpWiI_uBUqcB4hNyjFuaP_-wzgtXdzg6mrLoFiCs6va4haPZu_1tC_hNrtw9puhp9gAStMHZ9ajUeAcFEOCFe8B4DPLkvjUByvVUwYsiOfGOmsiEoESPuuQWhziLLyG2xJS4rTpGdUT3cEqETmxeeILAznYiKXpSYT4I6eQcfSDQwkKuDbwvr0qDEfjd7CIjrE0ddkh-P5aPXOflhgyGbaQkLCokUN0edy2xxr9E5Wog_Dj89PYx5RhJwK2VJXJ2XZ1cmSS88UR3aAtEO0f4kuIw"",""/api/photo?ref=ATKogpcG-418jIkJxyAMW81SobU_3yUCH4BpXPbhDh0nkC2RcWJq4dspOzH-AwDhrwL1X31YY-SsWS6DODXQmgqnmfROO6GPM7LbK2BbuBRS4bHEAjAPvZLUulJahtLd0p7NLWWgOq6RlS2aJ-eiG3QGaJodCbYnesEoyrThJLxqXjuDK3uju3KfCJhx9R4vbLFrdkFiyBCrjVE9hUKPqQBXoTnq8lWGa5P0Hf8iM3VK5bUXkalWUFkNxkhft_VTpIfn75lOPlGU9LOJeyLDN6lD2h_avy1oKjjlrHFcGmW9_cYZJMvmabKg-WUD-eOq6iyfMBaQJoRiV5xwS6ObGEvE49Mb0AMI-ZUIwnC_vDBd400EjRfJ3S0EEqQ3w8rLaPyEQgkVNxLl4zFv7Y_U-s2BgLmxzqJtNncS7Gsje1ntvP4RNL_V"",""/api/photo?ref=ATKogpfeqwijU9k8jHGkl_9W9wJFsLM-Ypg852o14ntdrGjrpMPAPciDlkxpMuCXEe9xNlfkIjRQedEqFfv8s0zinD1ibPdeupG9AnfPOWOOwOSGxtsUvSnWpDD4TjX-H2K2HYCN872MdAJjmrGqUV-W6YqBDCE6T5d6qdKcdsiPurkRRI-uzxD7KXxEDgCsk95Drv-Ety-SjtUWCA5dXxWgX3Kxbr7mHE0UGfRX1IfHplbwjpeCx1c1vCdJqahVE7qBlYmyeo2WDKwd54abnbllYO-deKHaPwBVet_eY6VgO_4zzApC3jLJGSh837JIguXLZ8y9MQdJ7Cwlkgr-AXF-_RTn06G1AuhC43BL5GK5G34taEaXtbtw0I40O47Q3yiXpJK2zlcEsP0dVST3gROJViyW9FkaWfV_uWn6rFMvMpoBNQ""}",http://place.map.kakao.com/15612278,4.5,117,true,,
,미네르바,cafe,,서울 서대문구 명물길 18,37.55768899,126.93785239,"{""mon"":"""",""tue"":"""",""wed"":"""",""thu"":"""",""fri"":"""",""sat"":"""",""sun"":""""}",,"{""/api/photo?ref=ATKogpei3h0mCqwPQFyLxq7k0lD8ZMnRbRCOHGZuHM_4Y2rmsld-PlLmH6A03RZsp-j93-5knZJu4UTr408T1BXjyqyLTbQjd3r9qQnKg6He_IXut_M1VQ3EM0z6j0WcxWiX9HBr3haZHzGvpOncGTFZV6VthVd1_YkFKxWl_OgkRFMShjaUNlTdN18rIwzLD8B4cEPPWtXCGMY4ndJ0-ytu_kw99I2BZjWG87PEYrJovCXcFs4FoA4CWKpoxP1pbdmUtmsFYoLEfCLn2BsMeJigP-NwcyXDQ9BvhWoDoZdGMru1ur498PG2sy5eOm1DCd6ppzcxTHF7JkQkBFYA2QLchvqkzExciBuFPChqohf_-qeaRyGlD1_vmO2YHzSXI9HIcNqOymwijALgqqNnPszoutO5nHHRXWt7IT2R849k7lXeoQ"",""/api/photo?ref=ATKogpfG6Z8YV52TkumTaFoJ5RC_nR6y_o31k2ZudCgCBvo1tuHiBda5pPrs3VfRrKYyewq0GAY-nqK4xV9wStw1keB1nm26vh8vAIRr7OzzPad1mzdkaoMPsgknjVL6ENpTI6OehLxPi8IHOoFqhQAbYj34Oo1ucdbgvXRmAclqxCLnW_luqJe51hTLMOCa0Ph8Un357u_YtgHfy_zquyQt3QbvXCQMTt4fKxzSKDGD392vYfhnoHvZiC1QnLNl8J_m-KaSeA9ihbb55QHoMcO0pAnXJPdJO9lpcAboDcpHzbx8hUK3GilCWj7l5wEYpH2jSU_djZTQ-98R-u0P6vG_dQndrK_lYQyu8VdphaDzn8mlFXTNF98lNgdjlMM_C4umLZwZ38XZIIusLcvczcskEbF3t25VtweMIBqDunbPU82UPvBn"",""/api/photo?ref=ATKogpfMQaxK_3i178CjNs5evPKEKa0Rl49iCC69BySpGKHSfAFLzetJE-YHCbIrQzbZQ6ZXasxayu0Nntdby9hZbsyvQEUl0YmlDcDzs3YhJ-OL6xmtptGMELT5JsuvClG-zUZsbS6dLAyG8oO_N6ytciiArdNqrgowRY7VZgvdDiSHS-kIq36O161iM-a-1TM3JkFim_H4dCYVFPtevviR42TRbkxOv_gxnpYSCxDo7BfGmJ5YZ-K3fZ4DfhVK8VxF87V-4PtKOuHpbsGRGmakZpH_q4iSiB7XxXVjYgKXR01Ku-pVMeiCsDDmIAEs1w9clzToorGXOeqdeXlXzvGfL99gfF3i-fN0BoYjEaFHXzvooVRbhqeiC96Q6nO2jKBWD84WN4gzTzu-lLrgaQHwOzVQ9XHUqnX5X4Cbegcqasftcg""}",https://www.facebook.com/cafeminerva1975,4.5,82,true,,
